id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ABCA12	1548.68776950219	679.809267540766	1637.2209261493	2.40835334897978	1.2680470770737	0.000804348210319194	0.00782197618537589
ESRP2	3327.46518278568	1724.62161822572	3490.78468034679	2.02408728004818	1.01727150138489	0.000805665330864488	0.00783226787920077
OTX1	233.116536093984	43.6646935708856	252.420465945301	5.7808825690147	2.53128976621038	0.000807197300131855	0.00784464094216131
UBD	577.202971284799	170.365254267241	618.657130007057	3.63135741890543	1.86050893539979	0.000814881909145469	0.00791423979989388
MTCL1	970.039340387539	366.562542723182	1031.52976251204	2.8140621102441	1.49265417120141	0.000818570375858866	0.00794751212210999
CCM2L	239.564382101098	636.155901324888	199.154245336185	0.313058866421607	-1.67549413322655	0.000819543193087455	0.00795440527658937
MEG3	1532.59143846705	3621.91977298639	1319.70225740241	0.364365402912906	-1.45654211548276	0.000828274555307597	0.00803142353965838
AC134312.5	67.6821825671109	7.61040111655935	73.8031125075188	9.69766394401102	3.27763726046665	0.000829817982741604	0.00804164290163531
SLC28A3	686.051740742973	1422.73462814875	610.988470881069	0.429446545260576	-1.21944952973296	0.000832857462268532	0.00806810671595154
LINC00665	2388.9208755899	1161.00033406314	2514.03811742266	2.16540688547807	1.1146381365028	0.000833460734937292	0.00807136711085033
CRB3	882.523236793926	310.726938343117	940.785618872323	3.02769249389465	1.59821868614882	0.000837954666298947	0.00810710424111414
PLD5	30.4484650351851	89.4610495910528	24.4354604771932	0.273140775665984	-1.87228339279471	0.000840337348152682	0.00812755805917054
TELO2	2730.59144885873	1398.18718721133	2866.35491284985	2.05005090810964	1.03565973605531	0.000841829525300648	0.00813938879366566
LRRC31	357.05715208286	73.869204784656	385.912190896834	5.22426350766666	2.38522766710185	0.000849649005798294	0.0082123691671906
AL161668.4	5.63711484312783	19.567995848711	4.21764725644532	0.215538028986405	-2.21398565763908	0.000850440285175323	0.00821739283213946
TNFRSF9	194.817596365125	32.5436404776472	211.352273565562	6.49442626772904	2.69920208036717	0.000856054188397972	0.00826635861630116
ZIC1	241.123322592836	48.6181197753575	260.738370310036	5.36298753458158	2.4230369000484	0.00086625358448427	0.00835684801633645
LINC01894	6.17296561561472	21.9185469320004	4.56859168527065	0.208434970595639	-2.26233074590657	0.000866761851936403	0.0083590866555613
HAND2-AS1	68.5971397120135	198.122766091164	55.3993076282948	0.279621109281321	-1.83845481748619	0.000874339048986416	0.00842410781263161
CALCRL	2039.52512236173	3891.33311227076	1850.83774376865	0.475630764668361	-1.07208606063006	0.000881349116755152	0.00848624509079261
Z99289.1	17.0799476877414	48.2394661296119	13.9049922468655	0.288249297981552	-1.79461100062616	0.000887650644422377	0.00854148535839568
SCN7A	207.380337740654	547.875085289191	172.686102868711	0.315192472710381	-1.6656950134975	0.000888349680529776	0.00854549471769632
AL928921.1	2.31459397386352	9.07820743686999	1.62542506374654	0.179046918133318	-2.48159040857767	0.000889456831824348	0.00855342615236741
INSM1	424.772412437443	12.4163702432945	466.788853165973	37.5946306383756	5.23245472209509	0.00089187562874704	0.00857396192908884
KCNS3	2046.2468303358	1014.07263441803	2151.41877275123	2.12156279514033	1.08512738091326	0.000893150583679588	0.00858349193835992
TPPP2	5.7710490350218	19.8297128419506	4.33856119896864	0.218790924182736	-2.19237520094395	0.000895015384402472	0.00859595384899143
SAA4	24.2472248457542	76.3661991200908	18.936635041426	0.247971422692478	-2.01175422715997	0.000895721749339304	0.00859975469661974
STON1-GTF2A1L	5.98962740180844	21.4620316522803	4.41308846555657	0.205623052703292	-2.28192607862237	0.000895979465302251	0.00859975469661974
AC012368.1	58.4419480567943	164.066920337716	47.6794396097752	0.290609706768626	-1.78284520308976	0.000897158081235405	0.00860763952605068
LINC01606	23.2010730948844	1.88965315617583	25.3725703474309	13.4271044739123	3.74707631912297	0.000897369814780092	0.00860763952605068
SHOX	2.95133256041518	10.4736184822997	2.18485978388412	0.208606012103317	-2.26114735741966	0.000907616436490385	0.00869765554702613
FOXO4	1555.57652540256	2864.902528021	1422.16458825568	0.496409415100792	-1.01039761642471	0.000911042259052274	0.00872135090005609
PVT1	1159.1748944494	443.351108518753	1232.11275541438	2.77909027797607	1.47461270084754	0.000911241831476634	0.00872135090005609
COL4A6	517.678940746765	1122.09282324319	456.093035677246	0.406466404765871	-1.29879197919369	0.000912463047623879	0.00873027796719615
MGAM2	277.602705474274	687.937587048448	235.792208073118	0.34275232595557	-1.54476163855994	0.000915528517932287	0.00875407252391305
TIGIT	412.598036786142	105.944914390799	443.844026714612	4.1893849201426	2.06673844492743	0.000916617477884188	0.00876171659292773
AC007128.2	2.61075496366546	0.107975813021149	2.86577213591326	26.5408711055682	4.73014381748165	0.000917504227826145	0.0087665394227357
PGBD5	572.875130990069	176.387540717002	613.274678060273	3.4768593947586	1.79778472522312	0.000917701380934696	0.0087665394227357
CST9	815.617794835966	151.36797576022	883.300598763431	5.83545227666028	2.54484447632823	0.000918090039723638	0.00876748465514562
APOBR	1037.37783400402	406.830627802563	1101.62655744925	2.70782601447568	1.43713504463043	0.000922054698060325	0.00879701807295069
ETV1	895.045010321302	1683.05940952689	814.751388039759	0.484089500006888	-1.04665429267842	0.000922806662824577	0.00880141759756073
LINC00989	13.0252436690125	43.5014851047812	9.91990978060684	0.22803611777191	-2.13266574942851	0.000925816401429977	0.00882178266891543
INKA2	494.876733671927	1117.97843224302	431.386659786864	0.385863132369526	-1.37383888798295	0.000927049697468306	0.00882519817379156
TRAF2	1806.61400894078	831.993808706703	1905.92156766617	2.29078816178793	1.19584405311293	0.000927479168754421	0.00882651008931291
PLD1	1126.46557008439	2109.2024754329	1026.33097107232	0.486596703268933	-1.03920154895067	0.000929505506771239	0.00884301325099592
AL358913.1	11.1103171412116	0.321584297164371	12.2096199467818	37.9670899805818	5.24667752151175	0.000935497699789451	0.00889722403794097
KIF12	2569.53101994646	1201.36018881521	2708.93886838454	2.25489315661118	1.17305907601768	0.000936372654556513	0.00890274761069549
CAMSAP3	2430.50218077422	1180.1128552769	2557.90884784473	2.16751206158546	1.11604002165524	0.000936908524061255	0.00890493124601785
ASIC5	2.48097823562947	0.11814074975487	2.72173624816674	23.0380817272116	4.52594869023298	0.000937190827696092	0.00890493124601785
SMYD3	712.064405785594	237.345920629707	760.43518019733	3.20391089166312	1.67983402354456	0.000939624050673848	0.0089224482728405
DKK1	379.595836423785	90.3497521896007	409.068160606348	4.52760689091776	2.1787487017335	0.00094123755739023	0.00893496618547695
CXCR2	36.8586378804181	114.418145305367	28.9558206225108	0.253070179954688	-1.98239057466142	0.00094892483254021	0.00900452043207609
PCCA	1328.68156662129	2522.33185330252	1207.0562443535	0.478547754441228	-1.06326519596939	0.000949159705856085	0.00900452043207609
MAS1L	5.19274441967285	18.1367618518099	3.87383191306195	0.213590052332046	-2.22708363786854	0.000954643218291672	0.00905086707868448
STON1	664.289569751336	1402.0183113445	589.119734043467	0.420194036894224	-1.25087240647035	0.000958526458840967	0.00908199318218665
RAPGEFL1	1345.9203197701	562.410483272879	1425.75495595061	2.53507891185386	1.34203065609186	0.00096192365692916	0.00911132883557031
SLC1A2	1214.48827857718	466.59262937269	1290.69405708044	2.76621184268536	1.46791164552985	0.000964526891493778	0.00913312807173849
KCNJ2	443.995458975799	998.334470143206	387.511862707163	0.388158352031636	-1.3652827644215	0.000970100847593822	0.0091830347046393
AC093535.1	27.107355150001	76.5628436437103	22.0681574946455	0.288235865393676	-1.79467823263541	0.000970959317538418	0.00918828700020798
